rosbagTimestamp,layout,dim,data_offset,data
1726255242238758588,,[],0,"[0.029388343915343285, 0.11813392490148544, -1.6367137432098389]"
1726255242264979229,,[],0,"[0.03195169195532799, 0.12023375928401947, -1.6375198364257812]"
1726255242301785779,,[],0,"[0.029971951618790627, 0.12120652943849564, -1.6386486291885376]"
1726255242339954075,,[],0,"[0.0332307368516922, 0.1249973326921463, -1.6391758918762207]"
1726255242369329369,,[],0,"[0.03404989466071129, 0.1255125105381012, -1.6404097080230713]"
1726255242400464817,,[],0,"[0.03616014122962952, 0.12619823217391968, -1.6418795585632324]"
1726255242440739768,,[],0,"[0.03621238097548485, 0.12859022617340088, -1.6441658735275269]"
1726255242464857852,,[],0,"[0.04058824107050896, 0.1337641179561615, -1.6461964845657349]"
1726255242500938301,,[],0,"[0.035035789012908936, 0.13477112352848053, -1.6479899883270264]"
1726255242538411756,,[],0,"[0.03941036015748978, 0.1435447782278061, -1.650525450706482]"
1726255242568171629,,[],0,"[0.0359940230846405, 0.15067388117313385, -1.6518915891647339]"
1726255242601293333,,[],0,"[0.0358816534280777, 0.15517301857471466, -1.6523290872573853]"
1726255242638511347,,[],0,"[0.03610870987176895, 0.16044625639915466, -1.6544657945632935]"
1726255242668861305,,[],0,"[0.031873177736997604, 0.16163453459739685, -1.6564314365386963]"
1726255242701007979,,[],0,"[0.03578585758805275, 0.15943175554275513, -1.658393144607544]"
1726255242739759835,,[],0,"[0.036232080310583115, 0.15117280185222626, -1.6611605882644653]"
1726255242766023501,,[],0,"[0.039012327790260315, 0.13303238153457642, -1.6638370752334595]"
1726255242800051683,,[],0,"[0.03644512966275215, 0.12251472473144531, -1.6649742126464844]"
1726255242838164817,,[],0,"[0.03783752769231796, 0.1035057082772255, -1.6680201292037964]"
1726255242867109351,,[],0,"[0.03732899948954582, 0.09056150168180466, -1.6717199087142944]"
1726255242900039574,,[],0,"[0.03701868653297424, 0.08471199870109558, -1.6723769903182983]"
1726255242938524318,,[],0,"[0.03278818354010582, 0.07947415858507156, -1.6760121583938599]"
1726255242964764801,,[],0,"[0.036111924797296524, 0.08098456263542175, -1.6789408922195435]"
1726255242999991756,,[],0,"[0.029506787657737732, 0.07959747314453125, -1.681100845336914]"
1726255243040022056,,[],0,"[0.030276311561465263, 0.0801524892449379, -1.6839656829833984]"
1726255243066946450,,[],0,"[0.024357426911592484, 0.07665480673313141, -1.685770034790039]"
1726255243101115178,,[],0,"[0.018764633685350418, 0.07489509135484695, -1.6853078603744507]"
1726255243138962132,,[],0,"[0.014960327185690403, 0.07294392585754395, -1.6874125003814697]"
1726255243164551980,,[],0,"[0.010945889167487621, 0.06695930659770966, -1.6907196044921875]"
1726255243200653363,,[],0,"[0.008070619776844978, 0.06348755955696106, -1.6917797327041626]"
1726255243238366940,,[],0,"[0.005981019232422113, 0.05524437502026558, -1.692352294921875]"
1726255243264187334,,[],0,"[-0.0013439725153148174, 0.04606972634792328, -1.6934165954589844]"
1726255243301542111,,[],0,"[-0.00446979608386755, 0.042035624384880066, -1.6931521892547607]"
1726255243337247612,,[],0,"[-0.010163825005292892, 0.03633522614836693, -1.69367253780365]"
1726255243365172935,,[],0,"[-0.01610880345106125, 0.03777443617582321, -1.6951688528060913]"
1726255243400037559,,[],0,"[-0.016020789742469788, 0.041490338742733, -1.696374773979187]"
1726255243439369799,,[],0,"[-0.018260350450873375, 0.05534620210528374, -1.6967262029647827]"
1726255243465092211,,[],0,"[-0.02011687308549881, 0.07544371485710144, -1.6990983486175537]"
1726255243500016714,,[],0,"[-0.017296213656663895, 0.0879703089594841, -1.699811339378357]"
1726255243538809772,,[],0,"[-0.01524114515632391, 0.09956026822328568, -1.6999455690383911]"
1726255243565859847,,[],0,"[-0.00869346410036087, 0.11152757704257965, -1.700630784034729]"
1726255243599905546,,[],0,"[-0.002388829132542014, 0.11602000892162323, -1.6997405290603638]"
1726255243639550644,,[],0,"[0.006920605897903442, 0.11799714714288712, -1.7025953531265259]"
1726255243664468233,,[],0,"[0.01494590099900961, 0.1151127964258194, -1.7034047842025757]"
1726255243700945886,,[],0,"[0.023590752854943275, 0.11281230300664902, -1.7023922204971313]"
1726255243738626284,,[],0,"[0.026866374537348747, 0.10382941365242004, -1.7053736448287964]"
1726255243768546421,,[],0,"[0.03638707473874092, 0.0987875759601593, -1.7065348625183105]"
1726255243800875931,,[],0,"[0.03388945013284683, 0.09532003849744797, -1.709229826927185]"
1726255243837429861,,[],0,"[0.03702062368392944, 0.09159039705991745, -1.7112494707107544]"
1726255243864934786,,[],0,"[0.04047247767448425, 0.0900365337729454, -1.7124196290969849]"
1726255243900054910,,[],0,"[0.04033666476607323, 0.09075677394866943, -1.714454174041748]"
1726255243937101077,,[],0,"[0.0430263914167881, 0.09024456143379211, -1.7152384519577026]"
1726255243964872940,,[],0,"[0.04265838861465454, 0.09068815410137177, -1.7174994945526123]"
1726255244000441332,,[],0,"[0.04792432859539986, 0.09238683432340622, -1.7183465957641602]"
1726255244037785460,,[],0,"[0.04499417543411255, 0.09258022904396057, -1.7205287218093872]"
1726255244066025911,,[],0,"[0.045561596751213074, 0.08956462144851685, -1.7218421697616577]"
1726255244099961319,,[],0,"[0.042859748005867004, 0.08649369329214096, -1.7227641344070435]"
1726255244137914408,,[],0,"[0.03834342956542969, 0.0799429714679718, -1.7229290008544922]"
1726255244164856817,,[],0,"[0.034613486379384995, 0.07351933419704437, -1.7238456010818481]"
1726255244200008155,,[],0,"[0.03186759725213051, 0.07220593839883804, -1.7237070798873901]"
1726255244239180886,,[],0,"[0.023439042270183563, 0.06346626579761505, -1.725267767906189]"
1726255244264521807,,[],0,"[0.018427373841404915, 0.05664761736989021, -1.7255643606185913]"
1726255244300608324,,[],0,"[0.012167776003479958, 0.05127875506877899, -1.7254400253295898]"
1726255244337950115,,[],0,"[0.010361679829657078, 0.03929012641310692, -1.7250910997390747]"
1726255244367699781,,[],0,"[0.0016826237551867962, 0.0317893885076046, -1.7252894639968872]"
1726255244401266073,,[],0,"[0.00032291290699504316, 0.029029101133346558, -1.7256251573562622]"
1726255244439586982,,[],0,"[-0.0013823129702359438, 0.030209658667445183, -1.7255200147628784]"
1726255244466440135,,[],0,"[-0.0004094561736565083, 0.03518986701965332, -1.7271283864974976]"
1726255244501007678,,[],0,"[-0.0012037602718919516, 0.039792854338884354, -1.7278348207473755]"
1726255244536755092,,[],0,"[0.0007379773305729032, 0.04695532098412514, -1.7277146577835083]"
1726255244566786791,,[],0,"[0.010418416000902653, 0.057896509766578674, -1.7279812097549438]"
1726255244602521218,,[],0,"[0.008466464467346668, 0.060799673199653625, -1.728568196296692]"
1726255244639151603,,[],0,"[0.012355922721326351, 0.06772734969854355, -1.7288531064987183]"
1726255244666698222,,[],0,"[0.021029505878686905, 0.07114160805940628, -1.7303807735443115]"
1726255244700493348,,[],0,"[0.024097993969917297, 0.07031917572021484, -1.7302653789520264]"
1726255244738483168,,[],0,"[0.033113375306129456, 0.06821556389331818, -1.7315775156021118]"
1726255244765579356,,[],0,"[0.03473567217588425, 0.06550387293100357, -1.7336578369140625]"
1726255244802270428,,[],0,"[0.03163368999958038, 0.06220119819045067, -1.7343719005584717]"
1726255244838962967,,[],0,"[0.03785543888807297, 0.06273544579744339, -1.7353101968765259]"
1726255244868706340,,[],0,"[0.0386950820684433, 0.062143903225660324, -1.7377325296401978]"
1726255244902056854,,[],0,"[0.03146743401885033, 0.05866806581616402, -1.7381465435028076]"
1726255244937483891,,[],0,"[0.03263648971915245, 0.05762016028165817, -1.7397981882095337]"
1726255244967532434,,[],0,"[0.026403337717056274, 0.05478907376527786, -1.7402335405349731]"
1726255245002580133,,[],0,"[0.02510027028620243, 0.05466955527663231, -1.7395908832550049]"
1726255245037262975,,[],0,"[0.019938578829169273, 0.05579103156924248, -1.7425918579101562]"
1726255245067361670,,[],0,"[0.015968525782227516, 0.05715992674231529, -1.7429734468460083]"
1726255245101356348,,[],0,"[0.012936326675117016, 0.057471681386232376, -1.7427077293395996]"
1726255245138625016,,[],0,"[0.009616614319384098, 0.05479070916771889, -1.742579698562622]"
1726255245165667968,,[],0,"[0.011805589310824871, 0.05380619317293167, -1.743622064590454]"
1726255245201732715,,[],0,"[0.007478764746338129, 0.05271647498011589, -1.7424101829528809]"
1726255245242233852,,[],0,"[0.006985313259065151, 0.05516284331679344, -1.7436127662658691]"
1726255245264654727,,[],0,"[0.005486232694238424, 0.05472806468605995, -1.7422471046447754]"
1726255245299860218,,[],0,"[0.007221641950309277, 0.05576005205512047, -1.7425832748413086]"
1726255245340396894,,[],0,"[0.008937438018620014, 0.056862056255340576, -1.7413207292556763]"
1726255245365745984,,[],0,"[0.010381190106272697, 0.059129711240530014, -1.7424073219299316]"
1726255245402360159,,[],0,"[0.009090513922274113, 0.06045474112033844, -1.7430355548858643]"
1726255245442095377,,[],0,"[0.011649510823190212, 0.06357069313526154, -1.7425956726074219]"
1726255245465525178,,[],0,"[0.01709592342376709, 0.06513825803995132, -1.7420613765716553]"
1726255245499894104,,[],0,"[0.01952478475868702, 0.06511327624320984, -1.7430649995803833]"
1726255245538331448,,[],0,"[0.023980500176548958, 0.06510110199451447, -1.7434217929840088]"
1726255245565155034,,[],0,"[0.026402434334158897, 0.0658959224820137, -1.743799090385437]"
1726255245600233066,,[],0,"[0.033469751477241516, 0.06694021075963974, -1.7437665462493896]"
1726255245639097947,,[],0,"[0.0365431122481823, 0.06664197146892548, -1.7443509101867676]"
1726255245667050490,,[],0,"[0.041878558695316315, 0.06545554101467133, -1.7461113929748535]"
1726255245701152048,,[],0,"[0.0393691286444664, 0.06364794075489044, -1.7461211681365967]"
1726255245738037138,,[],0,"[0.04523002728819847, 0.06298045068979263, -1.7459145784378052]"
1726255245764866314,,[],0,"[0.042964525520801544, 0.06014171615242958, -1.7472246885299683]"
1726255245799180487,,[],0,"[0.04358862340450287, 0.05994896590709686, -1.74729323387146]"
1726255245838001035,,[],0,"[0.041836611926555634, 0.05833669751882553, -1.7478857040405273]"
1726255245866944621,,[],0,"[0.03763704374432564, 0.05759729817509651, -1.7487534284591675]"
1726255245900671808,,[],0,"[0.03521745651960373, 0.057078637182712555, -1.747400164604187]"
1726255245938380779,,[],0,"[0.031924501061439514, 0.05636640265583992, -1.747657060623169]"
1726255245965702696,,[],0,"[0.024096617475152016, 0.05568353459239006, -1.7493351697921753]"
1726255246001745825,,[],0,"[0.02330903336405754, 0.05703291296958923, -1.7485592365264893]"
1726255246039605834,,[],0,"[0.021693874150514603, 0.0585765540599823, -1.7491133213043213]"
1726255246065372826,,[],0,"[0.020293982699513435, 0.058425966650247574, -1.7498321533203125]"
1726255246099631045,,[],0,"[0.021856289356946945, 0.05799649655818939, -1.7495163679122925]"
1726255246138724082,,[],0,"[0.024727100506424904, 0.055161066353321075, -1.7493371963500977]"
1726255246167010543,,[],0,"[0.02587018720805645, 0.05300265923142433, -1.7493683099746704]"
1726255246202012109,,[],0,"[0.03020654059946537, 0.05525431036949158, -1.7509498596191406]"
1726255246238435523,,[],0,"[0.030250677838921547, 0.05177327245473862, -1.7501524686813354]"
1726255246264732021,,[],0,"[0.03248601034283638, 0.04837552085518837, -1.7508106231689453]"
1726255246300977012,,[],0,"[0.028859877958893776, 0.04636431112885475, -1.7510387897491455]"
1726255246337885651,,[],0,"[0.033785443753004074, 0.04407310113310814, -1.7519387006759644]"
1726255246366807629,,[],0,"[0.03214697167277336, 0.042911186814308167, -1.7524917125701904]"
1726255246402015378,,[],0,"[0.030715318396687508, 0.04205337539315224, -1.752626895904541]"
1726255246438764507,,[],0,"[0.028201576322317123, 0.04011692851781845, -1.7526516914367676]"
1726255246465409686,,[],0,"[0.025393960997462273, 0.03744673728942871, -1.7535209655761719]"
1726255246499966681,,[],0,"[0.02600991167128086, 0.03760690614581108, -1.752986192703247]"
1726255246537877398,,[],0,"[0.021972354501485825, 0.03590767830610275, -1.7546409368515015]"
1726255246566809820,,[],0,"[0.019370634108781815, 0.03705887869000435, -1.7554186582565308]"
1726255246600855722,,[],0,"[0.022675152868032455, 0.03897340968251228, -1.7549141645431519]"
1726255246638505085,,[],0,"[0.01992601901292801, 0.043591056019067764, -1.7560675144195557]"
1726255246664627309,,[],0,"[0.011935591697692871, 0.043033380061388016, -1.7559903860092163]"
1726255246700856055,,[],0,"[0.0117424838244915, 0.04356700927019119, -1.7564940452575684]"
1726255246739845836,,[],0,"[0.009600002318620682, 0.04177728667855263, -1.7558097839355469]"
1726255246767660649,,[],0,"[0.007294849958270788, 0.045504774898290634, -1.7560842037200928]"
1726255246799766643,,[],0,"[0.005896003916859627, 0.04708632081747055, -1.7559831142425537]"
1726255246837193503,,[],0,"[0.0038296114653348923, 0.049617018550634384, -1.7573935985565186]"
1726255246865470036,,[],0,"[0.0029012637678533792, 0.05105134844779968, -1.7560107707977295]"
1726255246900154716,,[],0,"[0.0009429254569113255, 0.051699861884117126, -1.7567365169525146]"
1726255246938899736,,[],0,"[-0.0026778809260576963, 0.05613331496715546, -1.7560338973999023]"
1726255246965191145,,[],0,"[-0.0033672095742076635, 0.061655011028051376, -1.7567695379257202]"
1726255247000358853,,[],0,"[0.0005519179976545274, 0.06507627665996552, -1.756357192993164]"
1726255247038608276,,[],0,"[-0.0025972097646445036, 0.06827879697084427, -1.7574574947357178]"
1726255247067107105,,[],0,"[0.0008451094035990536, 0.06944357603788376, -1.757264494895935]"
1726255247101250535,,[],0,"[0.008738698437809944, 0.06997474282979965, -1.756916880607605]"
1726255247137811363,,[],0,"[0.013065004721283913, 0.06671817600727081, -1.7569880485534668]"
1726255247164871699,,[],0,"[0.00917582493275404, 0.06376566737890244, -1.7570700645446777]"
1726255247200816186,,[],0,"[0.014070759527385235, 0.06414962559938431, -1.757771611213684]"
1726255247240079880,,[],0,"[0.011884640902280807, 0.06422315537929535, -1.7566003799438477]"
1726255247268157925,,[],0,"[0.013879417441785336, 0.06566913425922394, -1.7559010982513428]"
1726255247299853962,,[],0,"[0.016903387382626534, 0.06720244884490967, -1.757321834564209]"
1726255247337707510,,[],0,"[0.019647786393761635, 0.06969727575778961, -1.7571486234664917]"
1726255247366953756,,[],0,"[0.02242380939424038, 0.07478821277618408, -1.755412220954895]"
1726255247400313633,,[],0,"[0.023618681356310844, 0.07607445865869522, -1.7557107210159302]"
1726255247438335948,,[],0,"[0.025490855798125267, 0.07997742295265198, -1.7558355331420898]"
1726255247467203873,,[],0,"[0.028158709406852722, 0.07790244370698929, -1.7551462650299072]"
1726255247501352869,,[],0,"[0.024753326550126076, 0.07588108628988266, -1.754902958869934]"
1726255247540327240,,[],0,"[0.0312710702419281, 0.07479448616504669, -1.755167007446289]"
1726255247566579262,,[],0,"[0.03232540190219879, 0.073691226541996, -1.7555924654006958]"
1726255247600415177,,[],0,"[0.02906910702586174, 0.07216624915599823, -1.7550078630447388]"
1726255247637791664,,[],0,"[0.02721603401005268, 0.06932757794857025, -1.7550595998764038]"
1726255247666639096,,[],0,"[0.024392303079366684, 0.06547188013792038, -1.7542831897735596]"
1726255247699924869,,[],0,"[0.022989628836512566, 0.06351806223392487, -1.7545092105865479]"
1726255247738830651,,[],0,"[0.0157275702804327, 0.060049206018447876, -1.7538453340530396]"
1726255247767918367,,[],0,"[0.011404220946133137, 0.05876874551177025, -1.753896713256836]"
