x,vx,y,vy,z,vz,phi,dphi,theta,dtheta,psi,dpsi,wx,wy,wz
-3.656073834534643296e+00,-2.985027427284679333e-02,6.285789078217632886e-01,-1.487423037809551540e-01,2.016070543172121088e+00,-2.409476053816457606e-03,-2.298552547862788564e-01,-2.325909472724749932e-02,3.006189290287210603e-01,-1.923479992729138291e-02,-2.963267625406858397e+00,-7.680255697475700527e-02,1.003904937068041736e+00,9.989053771197461407e-01,1.002039134912046547e+00
-3.656404779814514505e+00,-3.204455003174909444e-02,6.269940503804317666e-01,-1.538912544916452574e-01,2.016007542854986845e+00,-2.895096709926517960e-03,-2.301324346942381083e-01,-2.572904915200277531e-02,3.004318328033853125e-01,-2.038543872404937826e-02,-2.964074000379605778e+00,-7.771397404917484986e-02,1.003266175742419941e+00,1.000908487525660862e+00,1.001455166219656689e+00
-3.656863703661448639e+00,-4.116246264572722552e-02,6.255722061357306130e-01,-1.471571326605925767e-01,2.015894815705447485e+00,-5.054421753528736717e-03,-2.303672688077930686e-01,-2.329943228017258491e-02,3.002892241825020903e-01,-2.057767548119282530e-02,-2.965053937185517352e+00,-7.858165058890115295e-02,1.005779848212461802e+00,9.971167680521479948e-01,1.001806369290557441e+00
-3.657269452683296507e+00,-3.613782697279236539e-02,6.238620481690351216e-01,-1.605550467817905280e-01,2.015923264272633908e+00,-2.320569799794904541e-03,-2.306248303858076387e-01,-2.332705848139852642e-02,3.000499578318532867e-01,-2.066755398462926871e-02,-2.965707155676187590e+00,-7.840516884642477480e-02,1.001532074220518487e+00,1.003768583176169349e+00,9.999703189461255359e-01
-3.657486325662209214e+00,-2.859532913281017871e-02,6.221958687113674502e-01,-1.625398460120046629e-01,2.015874148802134336e+00,-3.116518556990608563e-03,-2.308695212920821027e-01,-2.511861849219890891e-02,2.998028769918555381e-01,-2.027229295143702023e-02,-2.966343637654780263e+00,-7.679099414629346476e-02,9.977665156463946250e-01,1.002644063414457554e+00,1.000328852624385645e+00
-3.657848361042623786e+00,-3.318180580780972361e-02,6.205466031629532919e-01,-1.630165014886070518e-01,2.015824085226292084e+00,-3.856426585332914554e-03,-2.311232579277541221e-01,-2.417551542074660581e-02,2.996161514400491055e-01,-2.180386812182059930e-02,-2.967233540256857705e+00,-8.047897529156217145e-02,1.000655261843266697e+00,1.001872493995809688e+00,1.000540115647374106e+00
-3.658240719632504412e+00,-3.657647550668210318e-02,6.189547323932473866e-01,-1.599220003951507818e-01,2.015711487958534498e+00,-7.067847721843724916e-03,-2.313620905499577385e-01,-2.357033822520427507e-02,2.994320377249346521e-01,-2.127495730819480013e-02,-2.968112857125537296e+00,-7.939442418179924743e-02,1.001721194578085283e+00,9.989806814953873237e-01,1.001677175194095160e+00
-3.658535558972533686e+00,-3.235233379228960593e-02,6.175237335213341616e-01,-1.509597229425418963e-01,2.015505741036956344e+00,-1.339982904020576258e-02,-2.315890028297882264e-01,-2.501218726112028681e-02,2.992135579504679455e-01,-2.041906845620431593e-02,-2.968868610073347902e+00,-7.740076335425824516e-02,9.992492038860802950e-01,9.949650619202775603e-01,1.003716377956800798e+00
-3.658886653414214152e+00,-3.128759111073649984e-02,6.160073620336481426e-01,-1.526530630884428141e-01,2.015573227290485825e+00,-3.281706793026423295e-03,-2.318085487256469623e-01,-2.301811723801799880e-02,2.989980756537706230e-01,-1.941359172302885294e-02,-2.969595108452863119e+00,-7.825218970215787329e-02,9.991848249402539572e-01,9.975889993014763757e-01,9.980520013046462191e-01
-3.659089217300589336e+00,-2.585425285037141682e-02,6.147068098896892874e-01,-1.410923592765537804e-01,2.015447538005090244e+00,-8.191402215476798268e-03,-2.320308832975200020e-01,-2.574921439153471728e-02,2.987768577003535042e-01,-1.958489762880723933e-02,-2.970334123113321123e+00,-7.776617776909160173e-02,9.971556893698502178e-01,9.928568296802667836e-01,1.000882957817729624e+00
-3.659123773322594975e+00,-1.504010085548923396e-02,6.131822005581453183e-01,-1.489285582627611904e-01,2.015338073006017083e+00,-8.940139762865638440e-03,-2.322618375350957165e-01,-2.301290603213019745e-02,2.985064051301065668e-01,-2.043536372833023446e-02,-2.970906187760466111e+00,-7.801081347868135674e-02,9.936846795242966213e-01,9.985810008876504495e-01,1.000913841888768863e+00
-3.659364309945365434e+00,-2.058219517182770242e-02,6.116839172821751935e-01,-1.496165683638663868e-01,2.015243177251955675e+00,-9.321406108968982238e-03,-2.325207338588381745e-01,-2.458113199866628074e-02,2.983492960364877433e-01,-1.929377676093720420e-02,-2.971797945593890322e+00,-7.961062429746960933e-02,9.983957984309560496e-01,9.989329732326652778e-01,1.000765878355848626e+00
-3.659653065585871445e+00,-2.455518535127332660e-02,6.101381350951154969e-01,-1.527377729238902360e-01,2.015355310542383815e+00,1.326182833325851218e-03,-2.327750997867583937e-01,-2.517803312437345842e-02,2.981546316378342887e-01,-2.026773838634996633e-02,-2.972621438104142921e+00,-8.010193574867996436e-02,1.000767816137929200e+00,1.000879820493222105e+00,9.959663553221407284e-01
-3.659882902006512229e+00,-2.623478055403676706e-02,6.084406238774113795e-01,-1.611533161247750978e-01,2.015410283104646094e+00,4.377759167842817933e-03,-2.330401059205784997e-01,-2.424134955169320385e-02,2.979470238747406463e-01,-2.141043413684421554e-02,-2.973398208660736231e+00,-7.824215104895597406e-02,1.001127644043177334e+00,1.003511480683662249e+00,9.962399487687848554e-01
-3.660244765259493160e+00,-3.005624899577265599e-02,6.068885983431914211e-01,-1.570048345457273897e-01,2.015386954916955187e+00,-7.782520607287130758e-04,-2.332993218973007377e-01,-2.553979320578263559e-02,2.977816322223404422e-01,-1.991975871313806865e-02,-2.974285434086112012e+00,-7.869785498401275781e-02,1.002326656891496581e+00,1.000209629486196627e+00,9.998650744927174427e-01
-3.660388449417312007e+00,-1.917086566418680499e-02,6.052227668526178883e-01,-1.617504730126781420e-01,2.015505014241111059e+00,4.638360608228134750e-03,-2.335330205176525675e-01,-2.482653706871340571e-02,2.975023597799805741e-01,-2.030363633686345023e-02,-2.974863966043105101e+00,-7.995790249504509950e-02,9.968209562221618247e-01,1.001483825570927522e+00,9.976425070090373382e-01
-3.660939835389525498e+00,-3.285264579468600427e-02,6.037314140554548292e-01,-1.545098082813844143e-01,2.015444004222787022e+00,-5.574293307306866715e-03,-2.337917775261491304e-01,-2.385188266904816889e-02,2.973884086174536923e-01,-2.167948037606867023e-02,-2.975936323992477650e+00,-7.749244703205986073e-02,1.003802645603610433e+00,9.975625688590137319e-01,1.002864005067309883e+00
-3.661292734883238698e+00,-3.425102614789467953e-02,6.022064043173247505e-01,-1.538648175755554792e-01,2.015382483534772895e+00,-4.277888317485005823e-03,-2.340390643302789064e-01,-2.470849729666224973e-02,2.971955003285336461e-01,-2.020724601364603731e-02,-2.976757134976370178e+00,-7.930027003596434865e-02,1.002956882519623782e+00,9.979131688686090351e-01,1.001231749008269833e+00
-3.661745704021016845e+00,-4.136022793295866806e-02,6.007659050580868021e-01,-1.489446908446498408e-01,2.015446265702911521e+00,3.169312877261897757e-03,-2.342739887475605298e-01,-2.437771970080331030e-02,2.970353914277870100e-01,-1.951201425646945445e-02,-2.977674562729624164e+00,-7.989527509812265060e-02,1.004818668132248183e+00,9.961726746279204736e-01,9.976231553437699962e-01
-3.662141269466340443e+00,-3.768564705770990897e-02,5.993295627265805559e-01,-1.471618292083359814e-01,2.015325733958459598e+00,-6.206012544326660468e-03,-2.345086133078236323e-01,-2.340496675549041602e-02,2.968266130346195464e-01,-2.040310915429644281e-02,-2.978439121657167288e+00,-7.810233524636413238e-02,1.001529894143275312e+00,9.967331245113040250e-01,1.002526353863352648e+00
-3.662469246994052519e+00,-2.920013690659221950e-02,5.978259437367261508e-01,-1.495897712055675732e-01,2.015638569662420831e+00,1.084391081212730638e-02,-2.347128401178371071e-01,-2.364557423698634281e-02,2.965304083207505603e-01,-2.166248014025036819e-02,-2.979014471697134514e+00,-7.863092778305130759e-02,9.973622863461620858e-01,9.982504446462309167e-01,9.944105211271807576e-01
-3.662615172613294057e+00,-1.955169464448050162e-02,5.961920791115661311e-01,-1.572859466107153215e-01,2.015593974743567163e+00,-2.019778414890669794e-04,-2.349672810161395065e-01,-2.376927753782964378e-02,2.962880438004976136e-01,-2.011547867338070797e-02,-2.979649427430306474e+00,-7.841442964430052343e-02,9.943306724993087320e-01,1.001843829823628296e+00,1.001207035794967171e+00
-3.663098732333390561e+00,-3.177901669878718111e-02,5.946125854772068564e-01,-1.567180652445921141e-01,2.015723216711368337e+00,4.224751083308610558e-03,-2.352193904105717437e-01,-2.355650950026213358e-02,2.961708454817912894e-01,-1.875403482976944688e-02,-2.980654524650405257e+00,-8.060168266735653897e-02,1.001539610569668337e+00,1.000035450660720748e+00,9.988781485446156516e-01
-3.663299960958134704e+00,-2.324701518724069799e-02,5.930463075303282761e-01,-1.564738186843502299e-01,2.015775725479102665e+00,3.305012089117563123e-03,-2.354446425133440712e-01,-2.408572332884263700e-02,2.959002864625757678e-01,-2.193548189654326644e-02,-2.981286281991288423e+00,-7.731290581735547618e-02,9.973478309543418741e-01,9.993823863256440232e-01,9.996834667198861712e-01
-3.663349999256820588e+00,-1.538712963364083884e-02,5.915841370862287008e-01,-1.511542317330907270e-01,2.015709485633160103e+00,-1.215186978284111749e-03,-2.356708704916504193e-01,-2.498500337438486554e-02,2.956513513862329967e-01,-2.073481312897351367e-02,-2.981951759182073669e+00,-7.694165421583563924e-02,9.950458773815696878e-01,9.970975794056726738e-01,1.001710214931028853e+00
-3.663641868204078555e+00,-2.276121385470966998e-02,5.900860361769572071e-01,-1.511121533723320531e-01,2.015680186617285319e+00,-2.441139315874216696e-03,-2.359305666346854513e-01,-2.439684463297570396e-02,2.954897653136128177e-01,-2.096589488214530700e-02,-2.982848975960128879e+00,-7.656142138474768266e-02,1.000068807588838871e+00,9.980355463844621244e-01,1.001574256542564934e+00
-3.663860335286732273e+00,-1.871153557132735484e-02,5.883649741654405352e-01,-1.626749571231534686e-01,2.016042444684451151e+00,1.605127595454833300e-02,-2.361683862467358064e-01,-2.384540429426558472e-02,2.952413459703418508e-01,-1.939007274635488887e-02,-2.983477307803633405e+00,-7.989400993517117855e-02,9.983364461658023048e-01,1.003456639693643737e+00,9.930987761143266201e-01
-3.664179341712761051e+00,-1.717142248998468346e-02,5.869106088057123305e-01,-1.525774765837471791e-01,2.016078200766075579e+00,1.847801276400314573e-03,-2.363862667784822902e-01,-2.302400942576898063e-02,2.950392415551038039e-01,-2.147622901521237943e-02,-2.984303140321951098e+00,-7.729526759158629468e-02,9.982743891497735111e-01,9.973807873613357300e-01,1.001709839544722591e+00
-3.664350238698995454e+00,-1.840164862934614426e-02,5.853696410526408878e-01,-1.537620533352304919e-01,2.015990918300661683e+00,-2.777758670238756385e-03,-2.366310884844307905e-01,-2.332501652441228840e-02,2.948562549370086772e-01,-1.987130463142188982e-02,-2.985125697320043070e+00,-7.879416481374537651e-02,9.993984401202048451e-01,9.983608678617983401e-01,1.002984240495163215e+00
-3.664626148887325296e+00,-2.289443148401558437e-02,5.839010688746155697e-01,-1.503539740103717881e-01,2.016021385625812012e+00,7.146351807501724563e-04,-2.368637919516287382e-01,-2.377925361463584242e-02,2.946693600877048902e-01,-2.095531008360539821e-02,-2.985967878845199763e+00,-7.663928138046764704e-02,1.001482921653126690e+00,9.971299849588958208e-01,1.000356868059380844e+00
-3.664844540610281864e+00,-2.033335814681945519e-02,5.822388279806151035e-01,-1.590448871509654860e-01,2.016089823253862878e+00,3.008542872412965554e-03,-2.371198261560888143e-01,-2.401987003277310587e-02,2.944352825790101380e-01,-2.150075573212215443e-02,-2.986676770217993493e+00,-7.857281745341170021e-02,9.997574498921028008e-01,1.001038365910491335e+00,9.992506399575074028e-01
-3.665208353294223453e+00,-3.006011519577508548e-02,5.805729787573221667e-01,-1.623459448401567140e-01,2.016142682892363869e+00,4.783166059416655777e-03,-2.373843703070327160e-01,-2.382294718225325472e-02,2.942929685574768861e-01,-2.012363403378237062e-02,-2.987628358293077380e+00,-7.979757474345521018e-02,1.003902149590764514e+00,1.001535240611189481e+00,9.987692874252330766e-01
-3.665428082697946621e+00,-2.299114263728446392e-02,5.789173898671490237e-01,-1.633293116893351771e-01,2.016126144961596367e+00,-1.618199384756695351e-05,-2.376156372141158268e-01,-2.353812853877658429e-02,2.940384033986436774e-01,-2.194198721364861229e-02,-2.988313038877880246e+00,-7.892569710726228538e-02,9.994028279887903210e-01,1.000825219852959691e+00,1.001249304909770599e+00
-3.665655006495367907e+00,-2.353877387013524752e-02,5.771886937319384847e-01,-1.674240851372561512e-01,2.016184845790838231e+00,3.830238374308434640e-03,-2.378438763949609347e-01,-2.207668807568474029e-02,2.938161768144540442e-01,-2.200333407126715130e-02,-2.989080538557705058e+00,-7.830527007409913975e-02,9.997597047517811086e-01,1.001193531492175604e+00,9.991546245513293067e-01
-3.665858222323797211e+00,-2.139498104295639233e-02,5.755626320238855786e-01,-1.640965794084673635e-01,2.016277155742390192e+00,6.168334764746112066e-03,-2.380811079851457568e-01,-2.522866663204049661e-02,2.935960863531998921e-01,-2.038907657642155882e-02,-2.989832409436258942e+00,-7.863266835758425666e-02,9.989094150186010879e-01,9.987365891805859430e-01,9.984834822274661903e-01
-3.666046351180548779e+00,-1.931045855528016816e-02,5.738860846926268078e-01,-1.658187245521554887e-01,2.016155178458596264e+00,-4.503792905924002866e-03,-2.383250552848558412e-01,-2.290328827346467533e-02,2.933951968332090265e-01,-2.057827721514091796e-02,-2.990623815598311364e+00,-7.936007786223976679e-02,9.984172871989588360e-01,9.994684957244783785e-01,1.003546993066534387e+00
-3.666498701407046035e+00,-3.097859277726611529e-02,5.723072722130866374e-01,-1.612010704847138265e-01,2.016215396987263819e+00,4.303967039575008432e-04,-2.385579243629676605e-01,-2.283567840450981268e-02,2.932579765930746207e-01,-2.029325758803755125e-02,-2.991603228366551903e+00,-7.806938288639779511e-02,1.003866730569823895e+00,9.971408203840692597e-01,1.000101311593521780e+00
-3.666742911081890099e+00,-2.526685131911483861e-02,5.707982684074891511e-01,-1.563571102995592044e-01,2.016245712279340463e+00,1.123244175106952181e-03,-2.387622433245042142e-01,-2.291789419400175332e-02,2.930125439282027511e-01,-2.105611029862730632e-02,-2.992309185410854777e+00,-7.877652936620509194e-02,1.000019339933112983e+00,9.960803379285764203e-01,9.997650619658549065e-01
-3.666968577443068256e+00,-2.404510253344894349e-02,5.692507377093209975e-01,-1.564316725358119442e-01,2.016436872555873894e+00,1.075071885578741948e-02,-2.389888458818361094e-01,-2.410819190719259986e-02,2.927777832860638529e-01,-2.125509259571485218e-02,-2.993017231659190092e+00,-7.621442997968912170e-02,9.995550742958168033e-01,9.975884261399710073e-01,9.957246530566707943e-01
-3.667352431875035013e+00,-2.995680162199900951e-02,5.675808670792943378e-01,-1.622276257979118064e-01,2.016481478554219553e+00,5.192778286063185617e-03,-2.392579151452406960e-01,-2.340104790098283816e-02,2.926198783755972754e-01,-2.046735615257172861e-02,-2.993915738938504933e+00,-7.917801978153612974e-02,1.002212400623515132e+00,1.000537045988472595e+00,9.996752260971426551e-01
-3.667469281446214424e+00,-1.565131736149310768e-02,5.660816528632047762e-01,-1.556159290764944914e-01,2.016346136610127182e+00,-7.323776275386185801e-03,-2.394513793304814953e-01,-2.230645743701676134e-02,2.923247365401003273e-01,-2.273697712321779904e-02,-2.994524218398530557e+00,-7.870719357239647218e-02,9.953447782986932779e-01,9.974509624719938294e-01,1.005117210935228655e+00
-3.667711353418618980e+00,-1.838443018226955383e-02,5.645529306190797403e-01,-1.546317758330854053e-01,2.016454231384601670e+00,1.664785236299491699e-03,-2.396781540714585934e-01,-2.357470330650612497e-02,2.921057482286671392e-01,-2.214464154169943841e-02,-2.995328768445454148e+00,-7.868695944169472323e-02,9.982746516403574466e-01,9.976853172192875485e-01,9.993541120818555390e-01
-3.668130543784219988e+00,-3.050493347695535859e-02,5.630313774690950401e-01,-1.536406360332204513e-01,2.016444169869043623e+00,-3.635718524101363785e-04,-2.399469660340733390e-01,-2.443461926497068198e-02,2.919778649560282879e-01,-2.072845221310072594e-02,-2.996351793601691682e+00,-8.021409508336205252e-02,1.004051245476302645e+00,9.978303884054635642e-01,1.000450592045903919e+00
-3.668482619610339501e+00,-3.388253814690228571e-02,5.614708775124822582e-01,-1.553817959147761607e-01,2.016392480212475302e+00,-1.425127524791630716e-03,-2.401929476617581383e-01,-2.325713830450882799e-02,2.917747760639118337e-01,-2.274720325621851572e-02,-2.997210358486614545e+00,-7.958656032200239760e-02,1.004015047143160588e+00,9.993110904067494804e-01,1.000727370194662402e+00
-3.668612226908678053e+00,-1.575343434056986069e-02,5.599211459561456161e-01,-1.550856864830426340e-01,2.016464176769222849e+00,-4.362902975042258838e-04,-2.403777331141750684e-01,-2.228223991506864815e-02,2.914744660640185003e-01,-1.891644821520302097e-02,-2.997681824530630479e+00,-7.810702519150637679e-02,9.948488381664423175e-01,9.985923549169778424e-01,1.000038959717477027e+00
-3.668827007296188825e+00,-1.940298317726539198e-02,5.583382247130740383e-01,-1.568731107623737298e-01,2.016404334628811412e+00,-3.694811442174864968e-03,-2.406281850616666940e-01,-2.338395551901948852e-02,2.912770361402007291e-01,-2.246746317366024592e-02,-2.998539314811013323e+00,-7.887728572745530964e-02,9.983503118785095332e-01,9.994758592619186199e-01,1.001403132062298695e+00
-3.669084322740804538e+00,-2.245447669708638613e-02,5.566482631972166084e-01,-1.633574697501604944e-01,2.016498295247842520e+00,3.179643454515500983e-03,-2.408801014573203336e-01,-2.366532353970962621e-02,2.910829321670037051e-01,-2.029128725350732437e-02,-2.999327701702814597e+00,-7.791633533548573964e-02,1.000330159146468167e+00,1.002485771908449230e+00,9.979361732321451184e-01
-3.669491516799376907e+00,-2.909727083050962088e-02,5.551894889545319067e-01,-1.535153980905620830e-01,2.016430491973772998e+00,-4.455931032071874451e-03,-2.411140372830022638e-01,-2.366673672376751539e-02,2.909362308522432383e-01,-2.016841867309423358e-02,-3.000287875622271727e+00,-7.867158342131227999e-02,1.003127260707564972e+00,9.975246115486364751e-01,1.001994080131810128e+00
-3.669771894354219022e+00,-2.735359992419181610e-02,5.537249206547234515e-01,-1.506861580726215066e-01,2.016487957142489851e+00,1.305541439360193966e-03,-2.413250434120992327e-01,-2.294466730481399194e-02,2.907269568441527841e-01,-1.919168190617825953e-02,-3.001054701842314376e+00,-8.029187622106104261e-02,1.001352164881161189e+00,9.976419427884403168e-01,9.987735846510259474e-01
-3.670117537497724403e+00,-2.978003466869385413e-02,5.520468020017590405e-01,-1.600100570639353958e-01,2.016615523802063770e+00,6.471625072081523856e-03,-2.415846732995872992e-01,-2.357666740005337491e-02,2.905085058887247329e-01,-2.258788031873139313e-02,-3.001846553914604865e+00,-7.926693345468623086e-02,1.001846195489142888e+00,1.001913329435206057e+00,9.970577359272986273e-01
-3.670218194331767769e+00,-1.351333817173527851e-02,5.505968030721560824e-01,-1.513185336676889925e-01,2.016669443221348335e+00,1.796240731771862019e-03,-2.417600161441481599e-01,-2.253818517784361708e-02,2.901757878993285189e-01,-2.405942087497624227e-02,-3.002397880799172913e+00,-7.842706637102135614e-02,9.942932216283080216e-01,9.966131355908444123e-01,1.000151340852186044e+00
-3.670415895692487940e+00,-1.646152921997033267e-02,5.489160433404608463e-01,-1.607640167407537735e-01,2.016709826393749516e+00,1.857878564903666903e-03,-2.420198282713976190e-01,-2.285237843102471550e-02,2.899750231278460655e-01,-2.183192533088251092e-02,-3.003207766953658098e+00,-7.892783583530076086e-02,9.977168617136872308e-01,1.001538776764426597e+00,1.000049479246785555e+00
-3.670654460725205848e+00,-2.202146946908191058e-02,5.471751852610435840e-01,-1.672459621094231907e-01,2.016894773229883864e+00,1.131334164557243165e-02,-2.422675121916730845e-01,-2.309005974460262220e-02,2.897829779031411146e-01,-2.114177737403675345e-02,-3.004020109568659169e+00,-7.709403807182965696e-02,1.000978872286277799e+00,1.003655756131194732e+00,9.959647906746765811e-01
-3.670907100235200726e+00,-1.921400724098953211e-02,5.456463951307696236e-01,-1.585503254108122650e-01,2.016950935171117898e+00,4.478130221580811296e-03,-2.424766266090706834e-01,-2.289182777545176878e-02,2.895620728588280679e-01,-2.153825074765331957e-02,-3.004819301158883960e+00,-7.954487117759083403e-02,9.994254101266540902e-01,9.983584192941536983e-01,1.000368641911292933e+00
-3.671297497719999470e+00,-2.907029016344860745e-02,5.440330509118244118e-01,-1.599829644591250766e-01,2.017086173879570676e+00,8.791093519033956263e-03,-2.427291658058498280e-01,-2.341239917428263387e-02,2.894187753897082827e-01,-1.983696257468098648e-02,-3.005748448381643900e+00,-7.788551196716626823e-02,1.003762108139306442e+00,9.990618798081437602e-01,9.983764582126580800e-01
-3.671541775872866342e+00,-2.316246105293081822e-02,5.427032743481577937e-01,-1.459356266205088792e-01,2.017114718757749170e+00,3.639456815936843812e-03,-2.429134177928419513e-01,-2.273767126310496239e-02,2.891895797227192477e-01,-2.034752511717702328e-02,-3.006499620569230036e+00,-7.870277895919843003e-02,9.998667110814637438e-01,9.932879937552707705e-01,1.001146921989830574e+00
-3.671879095281990413e+00,-2.470244912190688522e-02,5.411155360308806950e-01,-1.542670251515566859e-01,2.017422083168553648e+00,1.551912399030982818e-02,-2.431704968516346099e-01,-2.468894298235889059e-02,2.889708459618826608e-01,-2.099589525223521935e-02,-3.007247086768056299e+00,-7.855908237240177838e-02,1.000600352323435249e+00,9.990719992507480773e-01,9.956202722650362436e-01
-3.672257569016064593e+00,-3.036372999501529835e-02,5.395527293449072781e-01,-1.552844420908508216e-01,2.017487614604043689e+00,8.873561869994476062e-03,-2.434374931761258964e-01,-2.437268876687025479e-02,2.887789323204841274e-01,-2.375312449370721099e-02,-3.008140160243062411e+00,-7.735024120825355343e-02,1.002761587638274943e+00,9.993960696479724515e-01,1.000048001616014703e+00
-3.672465024719369531e+00,-2.297818261383145419e-02,5.379713834408748063e-01,-1.568619022375042082e-01,2.017466254901139511e+00,2.054542216283769020e-03,-2.436778228602648755e-01,-2.412271698968500647e-02,2.885194824617843268e-01,-2.264069831246050615e-02,-3.008814721858919849e+00,-7.769242409750486134e-02,9.986338817173177063e-01,1.000042051262949983e+00,1.002870940214623863e+00
-3.672742863562072912e+00,-2.369374989620792737e-02,5.362881844444196133e-01,-1.625391761102180366e-01,2.017690399365952736e+00,1.208657548650804263e-02,-2.439110222297234398e-01,-2.293662174258704473e-02,2.882949150382056458e-01,-2.139734061773911761e-02,-3.009556604595337692e+00,-7.801021783958667077e-02,9.994545516817251452e-01,1.001821924214686410e+00,9.975069906264023567e-01
-3.673183235046411532e+00,-3.085460090592329410e-02,5.348007755645969308e-01,-1.543742372200433144e-01,2.017671031471693244e+00,1.645872878922817820e-03,-2.441488964157646491e-01,-2.312609527552125788e-02,2.881356882235878714e-01,-2.210922010840861082e-02,-3.010530356556673226e+00,-7.873640612711815812e-02,1.002651534291355340e+00,9.970817924454876691e-01,1.002822378806429882e+00
-3.673342635220444130e+00,-1.989057836508266106e-02,5.332895302276077221e-01,-1.534941165860518042e-01,2.017701212563349333e+00,1.605425183953282896e-03,-2.443371355466866790e-01,-2.128189979048772731e-02,2.878579062159125623e-01,-2.127721943714256519e-02,-3.011139264374551150e+00,-7.877797481467573026e-02,9.970775261971818182e-01,9.978496993984835584e-01,1.001732738144545998e+00
-3.673617254102112373e+00,-2.444316778966647979e-02,5.317205154490528551e-01,-1.552702192527422032e-01,2.017606956617483238e+00,-3.761889673136752966e-03,-2.445727978012393056e-01,-2.146381326672166384e-02,2.876665288332388992e-01,-2.281064605178330373e-02,-3.012011118403477905e+00,-7.788900107092282254e-02,1.000028057687322836e+00,9.984210745133097475e-01,1.003283651794870224e+00
-3.673808473816065234e+00,-2.316075292602278943e-02,5.301581416366409893e-01,-1.559711647857006112e-01,2.017450733261789697e+00,-8.004423838210851516e-03,-2.448029813932313392e-01,-2.246240260696644522e-02,2.874432139656725171e-01,-2.236058383788726636e-02,-3.012779127291037362e+00,-7.733591588703893349e-02,9.994956526393458107e-01,9.989119683133462768e-01,1.003822488677276192e+00
-3.674001210290190667e+00,-1.780143681610251924e-02,5.283549006318768448e-01,-1.687069564872144267e-01,2.017630082008243342e+00,4.566026396566862620e-03,-2.450218147622604814e-01,-2.115975007916956127e-02,2.871972975506416059e-01,-1.945084431101341826e-02,-3.013390175971237817e+00,-7.823404884777683532e-02,9.974372368017654367e-01,1.004111756334234995e+00,9.970634034745997631e-01
-3.674456868576887469e+00,-3.019061075172416175e-02,5.267400918377943553e-01,-1.632302701254986221e-01,2.017732981083851129e+00,5.016580154955792639e-03,-2.452663031213136446e-01,-2.337045885730293718e-02,2.870520976520231082e-01,-2.210265817282841896e-02,-3.014406913587292181e+00,-7.899993479926946394e-02,1.003571766745696925e+00,9.995264711027940230e-01,9.979978893466253664e-01
-3.674773249619262661e+00,-3.310906092671507539e-02,5.249837485371597889e-01,-1.693592077312276734e-01,2.017891957932812286e+00,1.232121009530932551e-02,-2.455151782037984232e-01,-2.347468828629360391e-02,2.868380936861698038e-01,-2.220429774518430446e-02,-3.015198243028421210e+00,-7.808506830561266765e-02,1.003419789345619595e+00,1.001684302302979113e+00,9.956732607793785661e-01
-3.675022218520155981e+00,-2.272716611164943973e-02,5.233389311735454630e-01,-1.658772501307951841e-01,2.017949332353171421e+00,4.492450185699940063e-03,-2.457306751229435537e-01,-2.344320450634788597e-02,2.865752404757733740e-01,-2.140330061907826445e-02,-3.015852511239129008e+00,-7.880648743936680134e-02,9.977569810899389324e-01,9.990288113966614425e-01,1.000606982977029658e+00
-3.675147385522086640e+00,-1.895585809902024937e-02,5.217773743285047949e-01,-1.604255799876219135e-01,2.017799078252013878e+00,-4.816379337025077957e-03,-2.459532717191041939e-01,-2.319085550370188209e-02,2.863457011205590708e-01,-2.223505188303268737e-02,-3.016629697338509608e+00,-7.898717294061513572e-02,9.970123616412145395e-01,9.963335380657502016e-01,1.004256406770595023e+00
-3.675384330815049783e+00,-2.391322190743683934e-02,5.203299226956256129e-01,-1.529370836653576315e-01,2.017684553946591297e+00,-6.023490563029229410e-03,-2.461587280541025768e-01,-2.139676516112409138e-02,2.861702833480108676e-01,-2.095892250416791364e-02,-3.017526010334958375e+00,-7.828100702571040570e-02,1.000328318488077350e+00,9.945441033307824696e-01,1.003160384173232167e+00
-3.675642831834944335e+00,-2.409901441136757042e-02,5.187551907921706951e-01,-1.565614380048664656e-01,2.017670995967118852e+00,-3.081191656252865469e-03,-2.463921173394757747e-01,-2.265158261022852046e-02,2.859549771897114123e-01,-2.132981610880282236e-02,-3.018279295851655775e+00,-7.676363416338471968e-02,1.000344915109192101e+00,9.980218604393078508e-01,1.000718605746262480e+00
-3.675805469650697876e+00,-1.858473558542305532e-02,5.171654037896044054e-01,-1.580950675984109377e-01,2.017850796745913389e+00,7.518885855017524988e-03,-2.465625947180758448e-01,-1.922968968847049015e-02,2.856816132317718249e-01,-2.242785118709321457e-02,-3.018937700976805694e+00,-7.899428007543436714e-02,9.979066122139134132e-01,9.989579328222288890e-01,9.959709488664235666e-01
-3.676021247761394939e+00,-1.926620230242890100e-02,5.157273590401125762e-01,-1.505696479652650910e-01,2.017849286473377024e+00,1.601936475578513621e-03,-2.467797615749593165e-01,-2.279263724417787337e-02,2.854723575144864078e-01,-2.237237736116493708e-02,-3.019775262141052519e+00,-7.814057766612683698e-02,9.989989453165126765e-01,9.957366625758354850e-01,1.000005599515465082e+00
-3.676325397637632442e+00,-2.669663511340526763e-02,5.143341750604804030e-01,-1.453373941360614763e-01,2.017874604240691649e+00,3.024345988245340060e-03,-2.469985241131742448e-01,-2.200222234762792134e-02,2.852945673142946448e-01,-2.223187330576104764e-02,-3.020687744551642240e+00,-7.729191344371251493e-02,1.002435344414360108e+00,9.943506362002392240e-01,9.994020863382476749e-01
