rosbagTimestamp,layout,dim,data_offset,data
1727207302064028345,,[],0,"[0.048427533358335495, -0.011000515893101692, -1.4926378726959229]"
1727207302097035873,,[],0,"[0.05174753814935684, -0.010672669857740402, -1.4966399669647217]"
1727207302132262301,,[],0,"[0.05388733744621277, -0.009906701743602753, -1.5032161474227905]"
1727207302165570643,,[],0,"[0.058174584060907364, -0.006727857049554586, -1.5092281103134155]"
1727207302199728764,,[],0,"[0.05762486159801483, -0.0037976461462676525, -1.5132737159729004]"
1727207302232512475,,[],0,"[0.05809604749083519, 0.0038217578548938036, -1.5184358358383179]"
1727207302264404820,,[],0,"[0.05631819739937782, 0.016112977638840675, -1.5274295806884766]"
1727207302297337752,,[],0,"[0.056745368987321854, 0.02550751529633999, -1.5311157703399658]"
1727207302334573065,,[],0,"[0.05619558319449425, 0.04529247432947159, -1.5359846353530884]"
1727207302365420389,,[],0,"[0.0590374656021595, 0.07450567185878754, -1.5401256084442139]"
1727207302398309778,,[],0,"[0.05840037390589714, 0.08654764294624329, -1.542718768119812]"
1727207302432544090,,[],0,"[0.06665412336587906, 0.11851373314857483, -1.5464078187942505]"
1727207302465231753,,[],0,"[0.07853258401155472, 0.14435777068138123, -1.5515758991241455]"
1727207302499255368,,[],0,"[0.08617289364337921, 0.15343213081359863, -1.5520554780960083]"
1727207302533082100,,[],0,"[0.09618042409420013, 0.16391542553901672, -1.5570114850997925]"
1727207302565177341,,[],0,"[0.1014694795012474, 0.16595251858234406, -1.5645689964294434]"
1727207302599072604,,[],0,"[0.10486440360546112, 0.16622339189052582, -1.5674514770507812]"
1727207302632346000,,[],0,"[0.1048198938369751, 0.16354766488075256, -1.5745221376419067]"
1727207302663998067,,[],0,"[0.09930415451526642, 0.15727922320365906, -1.5807570219039917]"
1727207302696967473,,[],0,"[0.09380190819501877, 0.15339268743991852, -1.584002137184143]"
1727207302732925254,,[],0,"[0.08273068815469742, 0.1444266140460968, -1.5941152572631836]"
1727207302764941916,,[],0,"[0.07436349242925644, 0.13541004061698914, -1.6010621786117554]"
1727207302799441767,,[],0,"[0.07043679803609848, 0.12940815091133118, -1.6038310527801514]"
1727207302835467854,,[],0,"[0.0627882331609726, 0.11802997440099716, -1.611769199371338]"
1727207302864670220,,[],0,"[0.05642905458807945, 0.10384033620357513, -1.6209031343460083]"
1727207302897532451,,[],0,"[0.05442463979125023, 0.09832129627466202, -1.6234866380691528]"
1727207302933531380,,[],0,"[0.05059746652841568, 0.0895518809556961, -1.6293931007385254]"
1727207302965422450,,[],0,"[0.046710796654224396, 0.08173427730798721, -1.6386137008666992]"
1727207302998429060,,[],0,"[0.04762555658817291, 0.08003220707178116, -1.641197919845581]"
1727207303032248068,,[],0,"[0.04600822180509567, 0.07914889603853226, -1.6467020511627197]"
1727207303064092623,,[],0,"[0.041531339287757874, 0.08309999108314514, -1.6540820598602295]"
1727207303097143218,,[],0,"[0.04024532437324524, 0.08663792163133621, -1.657965064048767]"
1727207303132165009,,[],0,"[0.03446182608604431, 0.09249778836965561, -1.664414644241333]"
1727207303164067940,,[],0,"[0.02619023807346821, 0.10019679367542267, -1.670552372932434]"
1727207303197155356,,[],0,"[0.019751515239477158, 0.1037994772195816, -1.6746097803115845]"
1727207303233755548,,[],0,"[0.010363678447902203, 0.11243795603513718, -1.6805275678634644]"
1727207303269072341,,[],0,"[0.004094727337360382, 0.11899963766336441, -1.6851657629013062]"
1727207303301691245,,[],0,"[0.0025291042402386665, 0.12123414874076843, -1.6881524324417114]"
1727207303333422605,,[],0,"[-0.007588888052850962, 0.11944360285997391, -1.6921563148498535]"
1727207303364608214,,[],0,"[-0.015178754925727844, 0.11138299107551575, -1.6947165727615356]"
1727207303398522207,,[],0,"[-0.0195669773966074, 0.10573941469192505, -1.6956307888031006]"
1727207303432801849,,[],0,"[-0.03598550334572792, 0.08914489299058914, -1.6971485614776611]"
1727207303464319078,,[],0,"[-0.05044419318437576, 0.0744594931602478, -1.6981327533721924]"
1727207303497443232,,[],0,"[-0.05742437765002251, 0.0675259456038475, -1.6975640058517456]"
1727207303532525134,,[],0,"[-0.0731259435415268, 0.060103561729192734, -1.6978263854980469]"
1727207303564693270,,[],0,"[-0.08713465183973312, 0.0536469966173172, -1.696364164352417]"
1727207303597304914,,[],0,"[-0.08901649713516235, 0.05301142856478691, -1.6952718496322632]"
1727207303633248772,,[],0,"[-0.093488410115242, 0.051344145089387894, -1.6920170783996582]"
1727207303665995064,,[],0,"[-0.095855213701725, 0.045923132449388504, -1.6894371509552002]"
1727207303699270170,,[],0,"[-0.09228347986936569, 0.04278634488582611, -1.6868371963500977]"
1727207303734316037,,[],0,"[-0.0857776626944542, 0.03287668526172638, -1.6830308437347412]"
1727207303766680231,,[],0,"[-0.07841179519891739, 0.020650355145335197, -1.6819183826446533]"
1727207303798040312,,[],0,"[-0.07476922869682312, 0.017644694074988365, -1.6807606220245361]"
1727207303832275241,,[],0,"[-0.06183535233139992, 0.006102361716330051, -1.6826344728469849]"
1727207303866228142,,[],0,"[-0.050527896732091904, -0.0032829204574227333, -1.6822329759597778]"
1727207303897600655,,[],0,"[-0.04521266743540764, -0.006291086319833994, -1.6840938329696655]"
1727207303933038854,,[],0,"[-0.034337367862463, -0.007978885434567928, -1.686337947845459]"
1727207303966217285,,[],0,"[-0.016680141910910606, -0.007481490261852741, -1.6870512962341309]"
1727207303999043519,,[],0,"[-0.013246391899883747, -0.008766425773501396, -1.6886080503463745]"
1727207304034268009,,[],0,"[0.0029636176768690348, -0.006425668019801378, -1.6891862154006958]"
1727207304064364643,,[],0,"[0.017457356676459312, -0.005289224907755852, -1.6907716989517212]"
1727207304097383562,,[],0,"[0.022172847762703896, -0.005123049020767212, -1.6927634477615356]"
1727207304133166496,,[],0,"[0.03310992196202278, -0.003228512592613697, -1.6950374841690063]"
1727207304164238198,,[],0,"[0.04594020918011665, -0.0015348363667726517, -1.6983751058578491]"
1727207304198146286,,[],0,"[0.053258489817380905, -0.001040300470776856, -1.6985198259353638]"
1727207304232140752,,[],0,"[0.06439652293920517, 0.00038631618372164667, -1.6989428997039795]"
1727207304263912997,,[],0,"[0.0755610391497612, 0.000357918645022437, -1.700866937637329]"
1727207304296843171,,[],0,"[0.08419638872146606, 0.001130130491219461, -1.700886607170105]"
1727207304333235675,,[],0,"[0.09148411452770233, -0.0014401007210835814, -1.7013046741485596]"
1727207304363798360,,[],0,"[0.09452065825462341, 0.00012001039431197569, -1.7005295753479004]"
1727207304396802785,,[],0,"[0.09297513216733932, 0.00270223431289196, -1.7020188570022583]"
1727207304433832371,,[],0,"[0.09031956642866135, 0.011286526918411255, -1.7015838623046875]"
1727207304464747458,,[],0,"[0.08529219031333923, 0.025153275579214096, -1.6994187831878662]"
1727207304497726976,,[],0,"[0.0797455906867981, 0.032804347574710846, -1.6966955661773682]"
1727207304532648361,,[],0,"[0.07369086146354675, 0.050676748156547546, -1.6922434568405151]"
1727207304564786567,,[],0,"[0.06589014828205109, 0.0717540830373764, -1.6873613595962524]"
1727207304597362299,,[],0,"[0.06248083710670471, 0.07828360050916672, -1.6845340728759766]"
1727207304633025610,,[],0,"[0.060078397393226624, 0.09842805564403534, -1.6765224933624268]"
1727207304666057361,,[],0,"[0.056940916925668716, 0.1111157163977623, -1.6700698137283325]"
1727207304699665502,,[],0,"[0.053702689707279205, 0.11705149710178375, -1.6662143468856812]"
1727207304732516374,,[],0,"[0.054076697677373886, 0.12515875697135925, -1.6588163375854492]"
1727207304764241993,,[],0,"[0.051334183663129807, 0.1285484880208969, -1.6544952392578125]"
1727207304797162277,,[],0,"[0.04968998581171036, 0.12788943946361542, -1.651430368423462]"
1727207304832123266,,[],0,"[0.04747394472360611, 0.12488309293985367, -1.6510783433914185]"
1727207304863962379,,[],0,"[0.04291636496782303, 0.12003059685230255, -1.651726484298706]"
1727207304896900802,,[],0,"[0.041817646473646164, 0.11733121424913406, -1.6523243188858032]"
1727207304932901263,,[],0,"[0.03954195976257324, 0.11167693883180618, -1.6517436504364014]"
1727207304963834290,,[],0,"[0.0425395667552948, 0.1058817058801651, -1.651225209236145]"
1727207304998003502,,[],0,"[0.0435941256582737, 0.10174563527107239, -1.6511549949645996]"
1727207305031854706,,[],0,"[0.04670455679297447, 0.09470845013856888, -1.6509052515029907]"
1727207305065456320,,[],0,"[0.049953609704971313, 0.08360159397125244, -1.653680443763733]"
1727207305098491074,,[],0,"[0.053649164736270905, 0.0775277391076088, -1.6544071435928345]"
1727207305132305106,,[],0,"[0.05844727158546448, 0.0635477751493454, -1.6552796363830566]"
1727207305165300366,,[],0,"[0.06841309368610382, 0.046568963676691055, -1.6558637619018555]"
1727207305198322295,,[],0,"[0.06902115792036057, 0.039174795150756836, -1.6572723388671875]"
1727207305232969409,,[],0,"[0.07761884480714798, 0.02301827073097229, -1.6582252979278564]"
1727207305266239514,,[],0,"[0.08179888874292374, 0.010080681182444096, -1.6616501808166504]"
1727207305300110565,,[],0,"[0.0868486687541008, 0.006898039951920509, -1.6602418422698975]"
1727207305332862845,,[],0,"[0.0906781330704689, -0.00020554814545903355, -1.663851261138916]"
1727207305365191632,,[],0,"[0.0960538312792778, -0.0025422971230000257, -1.6645934581756592]"
1727207305397824902,,[],0,"[0.09743642061948776, -0.003527678083628416, -1.665940761566162]"
1727207305431938006,,[],0,"[0.1018868014216423, -0.004607261624187231, -1.6658610105514526]"
1727207305475364540,,[],0,"[0.10258923470973969, -0.005058175418525934, -1.668383002281189]"
1727207305497953224,,[],0,"[0.10175926238298416, -0.007421130780130625, -1.6687140464782715]"
1727207305533896478,,[],0,"[0.09876950085163116, -0.012815013527870178, -1.6710633039474487]"
1727207305563756311,,[],0,"[0.09415103495121002, -0.020716391503810883, -1.6734366416931152]"
1727207305596845371,,[],0,"[0.08899445086717606, -0.023511728271842003, -1.6762436628341675]"
1727207305634098917,,[],0,"[0.08186162263154984, -0.030333489179611206, -1.6780281066894531]"
1727207305665584799,,[],0,"[0.07432980835437775, -0.03507056459784508, -1.6791932582855225]"
1727207305699121215,,[],0,"[0.0673426017165184, -0.03825480490922928, -1.6799731254577637]"
1727207305733814855,,[],0,"[0.05667460337281227, -0.04295061156153679, -1.6823467016220093]"
1727207305764361328,,[],0,"[0.041578397154808044, -0.046110060065984726, -1.686602234840393]"
1727207305798490564,,[],0,"[0.036325741559267044, -0.04642007499933243, -1.6872824430465698]"
1727207305830781156,,[],0,"[0.024492066353559494, -0.045143011957407, -1.6906623840332031]"
1727207305864160437,,[],0,"[0.013042080216109753, -0.04319314286112785, -1.6922389268875122]"
1727207305899849397,,[],0,"[0.007914559915661812, -0.04251067340373993, -1.6945995092391968]"
1727207305934372812,,[],0,"[0.000551037082914263, -0.042450033128261566, -1.6969558000564575]"
1727207305968574598,,[],0,"[-0.004263834562152624, -0.04071168601512909, -1.698232889175415]"
1727207305999310605,,[],0,"[-0.007483678869903088, -0.041554663330316544, -1.7006468772888184]"
1727207306033003065,,[],0,"[-0.009623539634048939, -0.043143607676029205, -1.7023258209228516]"
1727207306065097304,,[],0,"[-0.010553034022450447, -0.042297765612602234, -1.706079125404358]"
1727207306096793701,,[],0,"[-0.01041271910071373, -0.04170750826597214, -1.7071858644485474]"
1727207306135681886,,[],0,"[-0.014586913399398327, -0.03887345641851425, -1.710774302482605]"
1727207306165565113,,[],0,"[-0.016697222366929054, -0.031041564419865608, -1.7145920991897583]"
1727207306202212047,,[],0,"[-0.017262360081076622, -0.02500302530825138, -1.715391993522644]"
1727207306233849797,,[],0,"[-0.019600996747612953, -0.015981432050466537, -1.718356728553772]"
1727207306264400375,,[],0,"[-0.018959613516926765, -0.005199796985834837, -1.7221869230270386]"
1727207306298372513,,[],0,"[-0.020298391580581665, -0.0012567350640892982, -1.7239726781845093]"
1727207306337045609,,[],0,"[-0.01870007999241352, 0.0029238658025860786, -1.7263731956481934]"
1727207306364397840,,[],0,"[-0.0150836780667305, 0.004636392928659916, -1.7296231985092163]"
1727207306397219049,,[],0,"[-0.012847762554883957, 0.004894171841442585, -1.7315641641616821]"
1727207306432231084,,[],0,"[-0.011617624200880527, 0.005164192058146, -1.7343635559082031]"
1727207306464077967,,[],0,"[-0.012365042231976986, 0.008051875978708267, -1.7358787059783936]"
1727207306498055050,,[],0,"[-0.011461228132247925, 0.010897942818701267, -1.737912893295288]"
1727207306531976523,,[],0,"[-0.012582831084728241, 0.017213962972164154, -1.7396554946899414]"
1727207306565922983,,[],0,"[-0.019132358953356743, 0.02483789436519146, -1.7424874305725098]"
1727207306598857816,,[],0,"[-0.02130035124719143, 0.028779979795217514, -1.7427369356155396]"
1727207306632675467,,[],0,"[-0.02285928837954998, 0.035706233233213425, -1.7460511922836304]"
1727207306665849357,,[],0,"[-0.024161577224731445, 0.038724385201931, -1.7477742433547974]"
1727207306699852045,,[],0,"[-0.025128044188022614, 0.038436051458120346, -1.7490047216415405]"
1727207306734324329,,[],0,"[-0.026200013235211372, 0.03636368736624718, -1.7503530979156494]"
1727207306763639989,,[],0,"[-0.02493838034570217, 0.033679742366075516, -1.7518904209136963]"
1727207306798707776,,[],0,"[-0.024611905217170715, 0.03362007439136505, -1.7524641752243042]"
1727207306832668597,,[],0,"[-0.02734282985329628, 0.03434767201542854, -1.753580093383789]"
1727207306865581260,,[],0,"[-0.02988503687083721, 0.035572391003370285, -1.7560056447982788]"
1727207306898429496,,[],0,"[-0.03475633263587952, 0.036077484488487244, -1.7558674812316895]"
1727207306932554519,,[],0,"[-0.04199925810098648, 0.0363738015294075, -1.757492184638977]"
1727207306964228023,,[],0,"[-0.0483853742480278, 0.03716793283820152, -1.7586596012115479]"
1727207306997516646,,[],0,"[-0.054209157824516296, 0.03658359870314598, -1.7589819431304932]"
1727207307032434208,,[],0,"[-0.058082398027181625, 0.03591477498412132, -1.7601639032363892]"
1727207307064270094,,[],0,"[-0.058958999812603, 0.03561490774154663, -1.7610481977462769]"
1727207307097380377,,[],0,"[-0.06097598746418953, 0.03329987823963165, -1.7614473104476929]"
1727207307132206367,,[],0,"[-0.06097673252224922, 0.032663192600011826, -1.7626124620437622]"
1727207307165028022,,[],0,"[-0.05736050754785538, 0.030694354325532913, -1.7628875970840454]"
1727207307199009492,,[],0,"[-0.058650340884923935, 0.028176000341773033, -1.7630019187927246]"
1727207307231942591,,[],0,"[-0.05721054971218109, 0.025336895138025284, -1.763942003250122]"
1727207307263721460,,[],0,"[-0.05468530207872391, 0.024397151544690132, -1.7643537521362305]"
1727207307296803036,,[],0,"[-0.05541490763425827, 0.023303380236029625, -1.7650808095932007]"
1727207307330627685,,[],0,"[-0.05411335453391075, 0.021723737940192223, -1.7651755809783936]"
1727207307364540137,,[],0,"[-0.04961653798818588, 0.021962234750390053, -1.764953851699829]"
1727207307397619391,,[],0,"[-0.04559031501412392, 0.022442566230893135, -1.7658603191375732]"
1727207307430589910,,[],0,"[-0.041256170719861984, 0.02234477549791336, -1.765955924987793]"
1727207307464571570,,[],0,"[-0.031088734045624733, 0.02474985085427761, -1.7675246000289917]"
1727207307498552933,,[],0,"[-0.02384035661816597, 0.026090718805789948, -1.766640305519104]"
1727207307532418475,,[],0,"[-0.013906486332416534, 0.025580326095223427, -1.7669881582260132]"
1727207307565404922,,[],0,"[-0.0022963518276810646, 0.024881571531295776, -1.768144130706787]"
1727207307598149895,,[],0,"[0.004838533699512482, 0.024941613897681236, -1.768229603767395]"
1727207307630654915,,[],0,"[0.012340892106294632, 0.02319478429853916, -1.7680315971374512]"
1727207307666137120,,[],0,"[0.018251964822411537, 0.020355015993118286, -1.7690681219100952]"
1727207307698005225,,[],0,"[0.022943327203392982, 0.019846105948090553, -1.7686207294464111]"
1727207307733334935,,[],0,"[0.024472840130329132, 0.018100181594491005, -1.769579529762268]"
1727207307763927177,,[],0,"[0.023770716041326523, 0.01467879582196474, -1.771193027496338]"
1727207307797405565,,[],0,"[0.025742553174495697, 0.01422792486846447, -1.771889090538025]"
1727207307832298920,,[],0,"[0.022348321974277496, 0.012236643582582474, -1.771471381187439]"
1727207307863866948,,[],0,"[0.016748417168855667, 0.011353709734976292, -1.7723222970962524]"
1727207307897934760,,[],0,"[0.016250036656856537, 0.012634728103876114, -1.7728246450424194]"
1727207307934602373,,[],0,"[0.013967044651508331, 0.0135200722143054, -1.7722629308700562]"
1727207307966946051,,[],0,"[0.009709406644105911, 0.01789367012679577, -1.7731035947799683]"
1727207308001579740,,[],0,"[0.01062240730971098, 0.021444443613290787, -1.772202491760254]"
1727207308034041131,,[],0,"[0.005135008133947849, 0.029243336990475655, -1.7742666006088257]"
1727207308064725764,,[],0,"[0.0018533201655372977, 0.038511376827955246, -1.774738073348999]"
1727207308099897803,,[],0,"[0.00030889612389728427, 0.04365890845656395, -1.7750895023345947]"
1727207308130731042,,[],0,"[-0.005933612119406462, 0.054500337690114975, -1.7752825021743774]"
1727207308167337957,,[],0,"[-0.010473688133060932, 0.0625685602426529, -1.7762356996536255]"
1727207308200988621,,[],0,"[-0.013979620300233364, 0.06734127551317215, -1.7772610187530518]"
1727207308234849702,,[],0,"[-0.017845213413238525, 0.07580675929784775, -1.7785425186157227]"
1727207308264016424,,[],0,"[-0.018971769139170647, 0.0851096361875534, -1.7791482210159302]"
1727207308296843020,,[],0,"[-0.0213183481246233, 0.08843288570642471, -1.7789721488952637]"
1727207308333010726,,[],0,"[-0.02263154648244381, 0.09375739842653275, -1.7802051305770874]"
1727207308366439093,,[],0,"[-0.0244914423674345, 0.09735345095396042, -1.7834385633468628]"
1727207308399619312,,[],0,"[-0.024312010034918785, 0.09836705774068832, -1.7831346988677979]"
1727207308437189690,,[],0,"[-0.027198288589715958, 0.09799717366695404, -1.7838091850280762]"
1727207308465396501,,[],0,"[-0.03211122751235962, 0.09607718884944916, -1.7868056297302246]"
1727207308497559704,,[],0,"[-0.03182511404156685, 0.09638356417417526, -1.786804437637329]"
1727207308532729011,,[],0,"[-0.036772966384887695, 0.09670662879943848, -1.7889155149459839]"
1727207308565987617,,[],0,"[-0.03971576318144798, 0.10246524214744568, -1.788716197013855]"
1727207308598520037,,[],0,"[-0.04107750579714775, 0.10559498518705368, -1.7898266315460205]"
1727207308632279693,,[],0,"[-0.046010978519916534, 0.11539317667484283, -1.7919422388076782]"
1727207308665257879,,[],0,"[-0.04394583776593208, 0.12949568033218384, -1.7938127517700195]"
1727207308698416076,,[],0,"[-0.04752090945839882, 0.13267114758491516, -1.7953139543533325]"
1727207308732914744,,[],0,"[-0.044907938688993454, 0.14547540247440338, -1.7954907417297363]"
1727207308765000405,,[],0,"[-0.04427127540111542, 0.15251518785953522, -1.7965089082717896]"
1727207308799060972,,[],0,"[-0.04437103495001793, 0.15560711920261383, -1.798072099685669]"
1727207308831377731,,[],0,"[-0.04054432362318039, 0.15989673137664795, -1.799237608909607]"
1727207308864255022,,[],0,"[-0.03829333186149597, 0.1622322052717209, -1.8004013299942017]"
1727207308896743157,,[],0,"[-0.03748828545212746, 0.1629904955625534, -1.800095796585083]"
1727207308932675491,,[],0,"[-0.03511225804686546, 0.16447532176971436, -1.8006561994552612]"
1727207308963600145,,[],0,"[-0.034077052026987076, 0.16678747534751892, -1.802962064743042]"
1727207308997708020,,[],0,"[-0.03173782676458359, 0.16817481815814972, -1.8023643493652344]"
1727207309030496318,,[],0,"[-0.02996429242193699, 0.17044828832149506, -1.8024133443832397]"
1727207309064590635,,[],0,"[-0.030596887692809105, 0.17044402658939362, -1.8007570505142212]"
1727207309097229432,,[],0,"[-0.026483556255698204, 0.17210933566093445, -1.800713062286377]"
1727207309133422047,,[],0,"[-0.027593161910772324, 0.1696716994047165, -1.799446940422058]"
1727207309165213565,,[],0,"[-0.024455981329083443, 0.16831904649734497, -1.7979861497879028]"
1727207309198239108,,[],0,"[-0.02525368332862854, 0.16713932156562805, -1.7985302209854126]"
